Temperature,TotalWireLength,,,,,,,
1.36933,1467,,,,,,,
1.30086,1427,,,,,,,
1.23582,1403,,,,,,,
1.17403,1372,,,,,,,
1.11532,1354,,,,,,,
1.05956,1319,,,,,,,
1.00658,1304,,,,,,,
0.956251,1299,,,,,,,
0.908438,1280,,,,,,,
0.863016,1261,,,,,,,
0.819866,1248,,,,,,,
0.778872,1232,,,,,,,
0.739929,1210,,,,,,,
0.702932,1198,,,,,,,
0.667786,1197,,,,,,,
0.634396,1177,,,,,,,
0.602677,1155,,,,,,,
0.572543,1149,,,,,,,
0.543916,1147,,,,,,,
0.51672,1130,,,,,,,
0.490884,1116,,,,,,,
0.46634,1112,,,,,,,
0.443023,1107,,,,,,,
0.420872,1092,,,,,,,
0.399828,1089,,,,,,,
0.379837,1084,,,,,,,
0.360845,1079,,,,,,,
0.342802,1080,,,,,,,
0.325662,1075,,,,,,,
0.309379,1069,,,,,,,
0.29391,1062,,,,,,,
0.279215,1053,,,,,,,
0.265254,1051,,,,,,,
0.251991,1048,,,,,,,
0.239392,1045,,,,,,,
0.227422,1038,,,,,,,
0.216051,1033,,,,,,,
0.205249,1033,,,,,,,
0.194986,1029,,,,,,,
0.185237,1026,,,,,,,
0.175975,1024,,,,,,,
0.167176,1023,,,,,,,
0.158817,1022,,,,,,,
0.150877,1020,,,,,,,
0.143333,1019,,,,,,,
0.136166,1019,,,,,,,
0.129358,1018,,,,,,,
0.12289,1014,,,,,,,
0.116745,1012,,,,,,,
0.110908,1009,,,,,,,
0.105363,1007,,,,,,,
0.100095,1006,,,,,,,
0.0950898,1006,,,,,,,
0.0903353,1002,,,,,,,
0.0858186,1002,,,,,,,
0.0815276,1002,,,,,,,
0.0774513,1001,,,,,,,
0.0735787,1001,,,,,,,
0.0698998,999,,,,,,,
0.0664048,998,,,,,,,
0.0630845,998,,,,,,,
0.0599303,998,,,,,,,
0.0569338,998,,,,,,,
0.0540871,997,,,,,,,
0.0513828,996,,,,,,,
0.0488136,996,,,,,,,
0.0463729,996,,,,,,,
0.0440543,996,,,,,,,
0.0418516,995,,,,,,,
0.039759,995,,,,,,,
0.037771,995,,,,,,,
0.0358825,993,,,,,,,
0.0340884,993,,,,,,,
0.0323839,993,,,,,,,
0.0307648,992,,,,,,,
0.0292265,992,,,,,,,
0.0277652,992,,,,,,,
0.0263769,992,,,,,,,
0.0250581,990,,,,,,,
0.0238052,990,,,,,,,
0.0226149,990,,,,,,,
0.0214842,990,,,,,,,
0.02041,989,,,,,,,
0.0193895,988,,,,,,,
0.01842,988,,,,,,,
0.017499,988,,,,,,,
0.016624,988,,,,,,,
0.0157928,988,,,,,,,
0.0150032,988,,,,,,,
0.014253,988,,,,,,,
0.0135404,988,,,,,,,
0.0128634,988,,,,,,,
0.0122202,988,,,,,,,
0.0116092,988,,,,,,,
0.0110287,988,,,,,,,
0.0104773,988,,,,,,,
0.00995343,988,,,,,,,
0.00945576,988,,,,,,,
0.00898297,988,,,,,,,
0.00853382,988,,,,,,,
0.00810713,988,,,,,,,
0.00770177,988,,,,,,,
0.00731668,988,,,,,,,
0.00695085,988,,,,,,,
0.00660331,988,,,,,,,
0.00627314,987,,,,,,,
0.00595949,987,,,,,,,
0.00566151,987,,,,,,,
0.00537844,987,,,,,,,
0.00510951,987,,,,,,,
0.00485404,987,,,,,,,
0.00461134,987,,,,,,,
0.00438077,987,,,,,,,
0.00416173,987,,,,,,,
0.00395364,987,,,,,,,
0.00375596,985,,,,,,,
0.00356816,985,,,,,,,
0.00338976,985,,,,,,,
0.00322027,985,,,,,,,
0.00305925,984,,,,,,,
0.00290629,984,,,,,,,
0.00276098,984,,,,,,,
0.00262293,984,,,,,,,
0.00249178,984,,,,,,,
0.00236719,984,,,,,,,
0.00224883,984,,,,,,,
0.00213639,984,,,,,,,
0.00202957,984,,,,,,,
0.00192809,984,,,,,,,
0.00183169,984,,,,,,,
0.0017401,984,,,,,,,
0.0016531,984,,,,,,,
0.00157044,984,,,,,,,
0.00149192,983,,,,,,,
0.00141733,983,,,,,,,
0.00134646,983,,,,,,,
0.00127914,983,,,,,,,
0.00121518,983,,,,,,,
0.00115442,983,,,,,,,
0.0010967,983,,,,,,,
0.00104186,983,,,,,,,
0.000989772,983,,,,,,,
0.000940283,983,,,,,,,
0.000893269,983,,,,,,,
0.000848605,983,,,,,,,
0.000806175,983,,,,,,,
0.000765866,983,,,,,,,
0.000727573,983,,,,,,,
0.000691194,983,,,,,,,
0.000656635,983,,,,,,,
0.000623803,983,,,,,,,
0.000592613,983,,,,,,,
0.000562982,983,,,,,,,
0.000534833,982,,,,,,,
0.000508091,982,,,,,,,
0.000482687,982,,,,,,,
0.000458552,982,,,,,,,
0.000435625,982,,,,,,,
0.000413844,982,,,,,,,
0.000393151,982,,,,,,,
0.000373494,982,,,,,,,
0.000354819,982,,,,,,,
0.000337078,982,,,,,,,
0.000320224,982,,,,,,,
0.000304213,982,,,,,,,
0.000289002,982,,,,,,,
0.000274552,982,,,,,,,
0.000260825,982,,,,,,,
0.000247783,982,,,,,,,
0.000235394,982,,,,,,,
0.000223625,982,,,,,,,
0.000212443,982,,,,,,,
0.000201821,982,,,,,,,
0.00019173,982,,,,,,,
0.000182144,982,,,,,,,
0.000173036,982,,,,,,,
0.000164385,982,,,,,,,
0.000156165,982,,,,,,,
0.000148357,982,,,,,,,
0.000140939,982,,,,,,,
0.000133892,982,,,,,,,
0.000127198,982,,,,,,,
0.000120838,982,,,,,,,
0.000114796,982,,,,,,,
0.000109056,982,,,,,,,
0.000103603,982,,,,,,,
9.84E-05,982,,,,,,,
9.35E-05,982,,,,,,,
8.88E-05,982,,,,,,,
